shot_id,rally_id,shot_num,time,start_frame_num,end_frame_num,player,ball_type,backhand,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,hit_x,hit_y,return_x,return_y,hit_height,return_height,flaw,type,match_id_x,set_id,match_id_y
4501,395,4,00:25:16,45450,45491,C,挑球,1,23.17204753,29.67779631,51.5545637,29.04169326,48.83002148,106.81276575,32.71551414,92.33470903,59.83422599,96.65582091,705,638,2,1,0,defend,8.0,12,8
4502,395,5,00:25:17,45491,45504,A,殺球,0,33.89800364,12.87004026,41.57666351,35.03059546,44.03697448,111.72257725,22.34763526,109.46213577,37.51759331,12.10157396,475,337,1,2,0,attack,8.0,12,8
4503,395,6,00:25:18,45504,45533,D,防守回挑,0,35.12380674,10.25016363,35.39678696,39.51524201,42.81533097,113.09189355,21.44656136,109.44459512,11.15138918,106.96370078,434,601,2,1,0,defend,8.0,12,8
4504,395,7,00:25:19,45533,45549,A,殺球,0,15.45019097,18.47735739,31.46908941,38.55651943,38.9716967,109.32907337,15.00526259,112.56471507,15.38601861,19.91061837,516,336,1,2,0,attack,8.0,12,8
4505,395,8,00:25:19,45549,45587,D,防守回挑,1,14.76877144,17.9797357,28.06273867,38.17354832,37.96626158,108.85397349,14.20710156,112.54958482,15.71615265,107.50739791,915,641,2,1,0,defend,8.0,12,8
4506,395,9,00:25:21,45587,45601,B,殺球,0,29.39859184,26.79601591,46.46611492,9.12715153,48.17918447,107.24813452,23.89751533,107.66900679,53.85289074,12.00684799,716,360,1,2,0,attack,8.0,12,8
4507,395,10,00:25:21,45601,45633,C,防守回抽,1,32.75457945,32.87766358,51.08977438,1.3851842,47.35728973,105.44560872,26.04185223,107.25889706,38.11334067,97.45077746,398,648,2,2,0,defend,8.0,12,8
4526,399,1,00:27:50,50051,50102,D,發短球,1,27.72592484,28.52992256,40.38960381,38.27473465,33.70746735,116.22066266,29.08810162,92.66498329,-117.98907359,400.36938828,699,487,2,2,0,defend,8.0,12,8
4527,399,2,00:27:51,50102,50124,B,小平球,1,27.72592484,28.52992256,39.97555183,44.50911376,34.99018508,114.35003802,33.19563279,89.50220407,36.69279508,51.59416986,669,334,2,2,0,defend,8.0,12,8
4528,399,3,00:27:52,50124,50148,C,擋小球,1,26.46738608,25.18847955,36.5658771,55.33425077,33.29960462,113.37911831,26.40750034,93.01772531,32.82163549,108.75308611,486,520,2,2,0,defend,8.0,12,8
4529,399,4,00:27:53,50148,50171,A,放小球,1,21.47484156,29.62344799,34.94560107,51.54413929,40.74930567,107.10031304,21.13137491,99.2232201,17.86613705,41.24913943,824,408,2,0,0,defend,8.0,12,8
4530,399,5,00:27:54,50171,50191,C,推撲球,1,25.81658812,21.95459796,33.10859101,43.43365745,44.89335016,91.78876814,22.75819711,105.84330271,49.07997896,78.65334257,446,589,2,1,0,attack,8.0,12,8
4531,399,6,00:27:54,50191,50202,A,殺球,0,22.29900092,22.81743252,34.18478143,43.17684734,43.23755749,94.21440212,25.18729679,106.34070641,16.08269697,22.85815294,479,340,1,2,0,attack,8.0,12,8
4532,399,7,00:27:55,50202,50222,D,擋小球,1,18.13763397,21.2120749,31.38148056,38.55383288,41.57766977,99.65408774,21.50852936,106.26725479,11.71615218,105.62205332,430,554,2,1,0,defend,8.0,12,8
4533,399,8,00:27:55,50222,50246,A,放小球,0,10.04902413,29.51869069,35.84118871,32.44425216,36.64217669,106.56941876,11.24653755,111.09378116,13.83811813,31.74785403,472,371,1,2,0,attack,8.0,12,8
4534,399,9,00:27:56,50246,50274,D,放小球,0,14.00098723,35.25699426,34.47475999,27.97857836,38.42062539,105.26528779,13.32229681,107.91476333,12.10963881,92.2892094,715,455,2,2,0,defend,8.0,12,8
4535,399,10,00:27:57,50274,50298,A,放小球,0,28.08308453,54.77991945,42.18948064,50.52782521,39.41578379,106.17707068,15.85274612,102.59409594,38.12816155,61.85679125,769,420,2,2,0,defend,8.0,12,8
4541,400,1,00:28:37,51459,51478,D,發短球,1,17.90183455,38.70024906,36.95471448,31.95102643,31.27801356,112.40676622,33.57265204,91.94433169,-117.98907359,400.36938828,554,477,2,2,0,defend,8.0,12,8
4542,400,2,00:28:37,51478,51489,A,推撲球,0,19.90751063,47.46314718,37.53883161,33.82904996,30.94982228,111.93540569,31.42654458,88.65926813,23.14914511,54.32536645,704,393,2,1,0,attack,8.0,12,8
4543,400,3,00:28:38,51489,51505,D,推撲球,1,24.29202001,50.62405552,34.86710272,29.53374916,33.86713642,113.38983484,32.49392364,87.88507507,36.9167082,84.05903875,423,580,1,2,0,attack,8.0,12,8
4544,400,4,00:28:38,51505,51524,B,擋小球,1,24.38088323,45.80724564,31.04590676,25.08838955,43.87665887,108.51613036,37.81738915,90.81798259,13.94353939,25.02959447,468,402,2,2,0,defend,8.0,12,8
4545,400,5,00:28:39,51524,51540,D,推撲球,0,26.41916854,41.22176007,13.33141767,25.26134096,33.43736738,111.98292561,20.5992305,90.02548368,12.77997767,80.03024565,682,560,2,1,0,attack,8.0,12,8
4546,400,6,00:28:39,51540,51552,A,殺球,0,36.48032421,28.55530172,16.67039974,20.19457632,33.8065103,110.1435397,17.03703639,95.31049027,35.43809161,30.85249845,686,341,1,2,0,attack,8.0,12,8
4547,400,7,00:28:40,51552,51575,C,擋小球,1,43.03790127,24.73603671,16.43719474,22.62342375,36.85484809,107.92495682,18.33052162,105.30662553,34.76650455,105.63711078,598,508,2,2,0,defend,8.0,12,8
4548,400,8,00:28:40,51575,51611,B,挑球,0,41.56044959,33.42167556,15.49664585,41.75149965,41.30125227,106.66244357,17.80949452,109.83329121,27.67259874,45.02060784,850,298,2,1,0,defend,8.0,12,8
4549,400,9,00:28:42,51611,51626,C,殺球,0,46.77465015,25.85345227,18.56555466,29.7910598,49.29154491,125.79221136,31.45242592,105.12468587,53.76148393,126.37089085,716,545,1,2,0,attack,8.0,12,8
4550,400,10,00:28:42,51626,51643,A,防守回抽,1,46.30972129,29.64312166,20.53544669,28.5561346,51.96309386,128.36745496,31.98451825,101.17899334,38.30702493,34.92835201,792,318,2,2,0,defend,8.0,12,8
4553,401,1,00:29:05,52311,52329,D,發短球,1,25.70185782,30.01928754,40.21025875,37.16583202,33.17763067,113.84577414,29.58227133,93.91484261,-117.98907359,400.36938828,742,490,2,2,0,defend,8.0,12,8
4554,401,2,00:29:06,52329,52344,B,放小球,1,25.92828445,30.54914545,38.99267478,44.18912232,33.98792344,112.92455777,32.87168044,89.89781481,40.637978,50.78804649,835,404,2,1,0,defend,8.0,12,8
4555,401,3,00:29:06,52344,52366,D,放小球,1,27.61829958,27.24639192,41.94526144,53.29038895,35.69225311,112.49076863,42.9060141,84.97640277,50.24585476,80.17787433,521,552,1,2,0,attack,8.0,12,8
4556,401,4,00:29:07,52366,52406,A,挑球,1,26.66984947,27.72611206,38.80870134,49.51947285,29.40460168,106.87460399,46.1294587,95.10720288,21.60878367,32.52583146,818,303,2,1,0,defend,8.0,12,8
4557,401,5,00:29:08,52406,52417,D,殺球,0,26.10754977,25.67869297,46.2111687,26.3354086,33.48397465,102.95599265,49.86119371,125.30023249,49.92991902,123.80537366,840,581,1,2,0,attack,8.0,12,8
4558,401,6,00:29:08,52417,52442,B,擋小球,1,26.32782206,24.68402814,46.57440785,22.1598109,36.1486576,99.96938633,51.82613107,127.85616819,48.59180852,25.91295613,869,343,2,2,0,defend,8.0,12,8
4559,401,7,00:29:09,52442,52486,D,挑球,1,22.88464024,28.89012929,44.93828037,31.94132033,35.53505691,96.55121553,49.32815034,119.38494969,54.92807787,105.15546945,443,626,2,1,0,defend,8.0,12,8
4560,401,8,00:29:11,52486,52497,A,殺球,0,15.42927789,12.45413854,31.11979291,30.45337528,14.46249763,110.69177869,37.85105175,109.76393123,16.69729125,14.08845282,553,336,1,2,0,attack,8.0,12,8
4561,401,9,00:29:11,52497,52519,C,防守回抽,1,13.28577705,10.36618976,27.97176576,34.33505921,12.76278057,113.4617954,37.0636176,110.20670852,19.8655017,107.58936123,384,574,2,2,0,defend,8.0,12,8
4562,401,10,00:29:12,52519,52543,A,擋小球,1,15.8325405,18.72825986,29.70139634,36.56603518,16.50267461,110.73105017,39.30861183,111.17004298,10.50222856,26.43628298,601,419,2,2,0,defend,8.0,12,8
4567,402,1,00:29:38,53309,53325,D,發短球,1,18.42727286,39.84323941,36.37344903,30.62117779,31.73103881,112.41538724,33.34516646,92.75920229,-117.98907359,400.36938828,575,486,2,2,0,defend,8.0,12,8
4568,402,2,00:29:39,53325,53346,A,放小球,0,20.6430667,48.69008611,36.37344903,30.62117779,31.00531454,114.27538274,30.57507889,89.04083772,25.25658717,51.57523213,682,396,2,2,0,defend,8.0,12,8
4569,402,3,00:29:39,53346,53397,D,挑球,1,26.49672537,48.85995505,30.52131713,25.82287547,31.62843707,111.94836936,27.1122482,91.39178814,34.66300166,82.84732225,532,648,2,1,0,defend,8.0,12,8
4570,402,4,00:29:41,53397,53410,B,殺球,0,27.22101399,33.77303786,19.14847897,7.29656354,41.10515126,110.74420474,16.47041313,111.19395526,24.10877802,9.42461672,656,332,1,2,0,attack,8.0,12,8
4571,402,5,00:29:42,53410,53427,C,防守回抽,0,26.8765642,33.76222287,21.15252375,9.32051499,42.91189266,111.70100246,15.9030158,111.18307474,31.3443455,109.63726918,729,536,2,2,0,defend,8.0,12,8
4572,402,6,00:29:42,53427,53452,A,放小球,0,31.40417913,34.98304149,28.20468868,14.94241411,42.46657472,112.15541183,19.87267322,111.2591977,39.42942985,37.41665483,619,396,2,2,0,defend,8.0,12,8
4573,402,7,00:29:43,53452,53500,D,挑球,1,30.40670677,36.31372149,28.16376146,17.4912277,39.40516912,96.21437941,22.54945965,99.25310359,28.1761803,82.6935888,405,658,2,1,0,defend,8.0,12,8
4574,402,8,00:29:45,53500,53516,B,殺球,0,25.72783532,34.2647948,13.23933191,3.48512383,39.19409099,105.72613813,13.66874207,110.67649964,14.45965021,6.9149126,536,351,1,2,0,attack,8.0,12,8
4575,402,9,00:29:45,53516,53535,D,防守回抽,1,25.62685237,34.53183579,15.40271626,8.24512766,38.52958358,106.15931389,15.95904669,105.70706818,18.39791176,100.89637798,390,581,2,1,0,defend,8.0,12,8
4576,402,10,00:29:46,53535,53545,B,殺球,0,27.21693821,35.66800396,15.36895972,18.47461637,37.86307276,106.59379562,18.24284771,106.65253483,11.21391797,24.68899621,451,352,1,2,0,attack,8.0,12,8
4585,403,1,00:30:14,54394,54411,A,發短球,1,28.5184503,44.16806608,31.52783406,20.45165879,25.89275238,105.4586825,41.53717521,94.59152142,-117.98907359,400.36938828,652,408,2,2,0,defend,8.0,12,8
4586,403,2,00:30:15,54411,54432,D,放小球,0,29.88401906,43.62706883,31.12122041,20.43802994,25.96709412,106.35627613,40.02447528,88.45575383,31.69088755,78.22877203,509,495,2,2,0,defend,8.0,12,8
4587,403,3,00:30:16,54432,54447,A,推撲球,1,24.9358925,42.32296111,27.83292266,24.48433286,30.96140924,111.47183755,30.24810891,85.85503809,19.36114049,48.65288554,784,328,2,1,0,attack,8.0,12,8
4588,403,4,00:30:16,54447,54462,C,平球,1,20.8782477,39.0719456,32.15622787,26.88565976,37.27792285,112.05629228,24.90921488,88.51085796,45.72384822,111.75492509,736,548,1,2,0,attack,8.0,12,8
4589,403,5,00:30:17,54462,54481,B,擋小球,1,20.79653855,36.56542457,39.84451102,31.25463273,45.30675806,107.64081456,24.27931673,95.04853214,40.02520879,34.17506248,881,399,2,2,0,defend,8.0,12,8
4590,403,6,00:30:17,54481,54507,C,放小球,1,22.36358546,32.81650647,44.50260341,31.40302883,45.02271625,93.01765432,25.14070511,102.345898,55.00446988,82.1833633,736,469,2,2,0,defend,8.0,12,8
4591,403,7,00:30:18,54507,54549,B,挑球,1,26.55035117,30.0464234,43.51836251,48.15279342,44.43535912,89.75672915,33.52662952,113.38340516,40.11417034,57.34450893,866,298,2,1,0,defend,8.0,12,8
4592,403,8,00:30:20,54549,54562,D,殺球,0,25.27752614,30.00571689,46.90640029,27.36515095,39.1931048,103.07317764,54.97995204,127.40143346,55.63529914,126.40253915,517,545,1,2,0,attack,8.0,12,8
4593,403,9,00:30:20,54562,54586,A,擋小球,1,24.82071703,27.66629797,45.93397922,25.32758554,37.20244212,105.68609121,60.08888124,128.50209433,21.12919692,34.39119155,847,376,2,2,0,defend,8.0,12,8
4594,403,10,00:30:21,54586,54604,C,推撲球,1,24.21115434,30.75658995,43.96337806,29.82577569,38.54373327,97.88369976,47.05215694,120.3143507,51.92261308,91.13470317,681,572,2,1,0,attack,8.0,12,8
4600,404,1,00:30:44,55278,55297,C,發短球,1,25.77305439,28.72470889,39.95276215,37.98453125,29.42055596,92.26157058,32.08076633,111.95701027,-117.98907359,400.36938828,639,487,2,2,0,defend,8.0,12,8
4601,404,2,00:30:45,55297,55317,B,放小球,1,25.97045707,29.76740762,40.77000521,43.08603135,28.25525818,95.13497126,32.87218743,111.9721289,31.17205834,51.43608461,672,407,2,2,0,defend,8.0,12,8
4602,404,3,00:30:45,55317,55343,C,小平球,1,27.13253735,25.2102603,34.18692834,52.75913701,29.20747229,89.00978148,33.88943886,111.9915616,33.71091791,78.65164648,441,518,2,2,0,defend,8.0,12,8
4603,404,4,00:30:46,55343,55360,A,推撲球,1,14.84998131,32.84738708,36.2142824,44.98084908,29.82646692,89.42590886,29.76528555,113.78159204,13.79888347,41.70042041,584,329,2,1,0,attack,8.0,12,8
4604,404,5,00:30:47,55360,55370,D,殺球,0,14.31106822,33.90730043,38.9077547,37.67614266,32.21192565,91.09833708,27.2435629,114.20490753,23.1807608,110.85959704,717,544,1,2,0,attack,8.0,12,8
4605,404,6,00:30:47,55370,55384,B,擋小球,1,16.76842601,30.78257129,40.17760855,29.96301874,34.49022781,94.43739156,28.41463692,113.28687694,38.39236794,35.20126827,605,378,2,1,0,defend,8.0,12,8
4606,404,7,00:30:47,55384,55394,C,推撲球,0,20.26174615,28.80581712,43.47726173,26.24610133,32.53912827,95.64649216,29.18199158,114.24122337,26.43690768,89.75250712,785,554,1,2,0,attack,8.0,12,8
4607,404,8,00:30:48,55394,55408,B,防守回抽,0,19.6957237,31.66800882,42.18347116,28.73932177,32.83848001,91.51963171,31.02846181,113.33623301,44.19145302,32.70853839,678,328,2,1,0,defend,8.0,12,8
4608,404,9,00:30:48,55408,55429,D,擋小球,1,20.83570241,32.5014281,42.09967566,28.73661799,35.72905255,88.75724321,32.51429692,112.89662314,33.78398001,111.52596375,571,482,1,2,0,attack,8.0,12,8
4609,404,10,00:30:49,55429,55446,A,推撲球,1,21.31658771,44.24588949,42.59699368,34.25581108,30.40079217,91.46520801,32.69538156,115.25179491,24.82064386,52.80420618,785,319,2,1,0,attack,8.0,12,8
4625,406,1,00:31:44,57078,57110,D,發短球,1,17.98446695,39.82977807,36.61162326,32.20410333,31.11923745,114.27751705,33.45151994,92.76155614,-117.98907359,400.36938828,606,472,2,2,0,defend,8.0,12,8
4626,406,2,00:31:45,57110,57132,A,放小球,0,20.27685481,48.67945891,36.60896764,32.4685524,31.21053354,115.2241978,30.42395088,90.65196934,27.93721218,56.04607961,661,408,2,2,0,defend,8.0,12,8
4627,406,3,00:31:46,57132,57184,D,挑球,1,24.79298438,48.20679723,30.62229746,25.32453445,32.05067723,113.35553519,30.23605572,89.83829809,32.6031504,78.25104576,357,648,2,1,0,defend,8.0,12,8
4628,406,4,00:31:48,57184,57195,B,殺球,0,24.68365538,32.88964522,6.11996452,7.04957286,37.73708442,110.21976983,9.71434869,112.93376505,10.47157687,8.9443954,437,326,1,2,0,attack,8.0,12,8
4629,406,5,00:31:48,57195,57229,D,防守回挑,1,24.42595348,32.88152132,6.39844058,7.27566318,37.5059322,111.59733666,9.17080032,113.8663201,6.37579778,111.9328803,350,617,2,1,0,defend,8.0,12,8
4630,406,6,00:31:49,57229,57240,B,殺球,0,25.43911598,34.79676482,11.01797869,12.75363334,36.93923732,112.04982233,10.9387219,112.01971215,9.00883493,15.90388591,445,330,1,2,0,attack,8.0,12,8
4631,406,7,00:31:49,57240,57274,D,防守回挑,1,24.8733781,35.59512037,10.65514053,11.83776936,36.95135923,110.20453136,9.9316146,114.35396085,7.47036559,110.0943233,374,643,2,1,0,defend,8.0,12,8
4632,406,8,00:31:51,57274,57291,B,切球,0,25.51084118,35.07039175,12.83931142,8.80881664,36.8454241,109.28752937,13.10382252,112.06091374,11.66424028,10.08783658,633,369,1,2,0,attack,8.0,12,8
4633,406,9,00:31:51,57291,57321,C,挑球,0,25.45129602,36.1600372,16.5234324,8.72027396,37.66291982,101.73146788,18.53225219,102.20979716,29.27474542,93.49399085,929,621,2,1,0,defend,8.0,12,8
4634,406,10,00:31:52,57321,57348,B,過度切球,0,32.28256439,34.47004368,41.38109625,15.62429537,47.39208126,106.78405531,24.78370446,110.42884654,55.25659758,16.55911208,654,396,1,2,0,attack,8.0,12,8
4644,407,1,00:32:25,58307,58324,A,發短球,1,29.03493723,42.44610038,31.65235997,21.6624914,27.17538591,106.83025253,40.89719059,94.57752376,-117.98907359,400.36938828,658,412,2,2,0,defend,8.0,12,8
4645,407,2,00:32:26,58324,58339,D,小平球,0,30.16235782,43.34555145,30.38918454,20.4134936,27.39837793,106.83468908,39.39646312,88.04312556,32.3336065,76.75943106,494,513,2,2,0,defend,8.0,12,8
4646,407,3,00:32:26,58339,58355,A,推撲球,1,27.32928985,42.68286872,25.21346796,22.42320456,30.43356635,110.07812433,32.98514941,84.35493948,18.41633292,43.28465549,766,330,2,1,0,attack,8.0,12,8
4647,407,4,00:32:27,58355,58373,C,平球,1,19.09232472,38.17698251,24.78069899,24.13532706,34.11545045,111.99587913,26.01449943,89.74296845,43.6863686,110.79407826,734,551,1,2,0,attack,8.0,12,8
4648,407,5,00:32:27,58373,58391,B,擋小球,0,19.50211977,30.86954744,34.88496243,28.50382513,45.77905539,109.0071843,25.96370363,95.92392936,39.85115937,33.36779125,832,394,2,2,0,defend,8.0,12,8
4649,407,6,00:32:28,58391,58407,C,推撲球,1,20.96830212,33.04000589,40.10538581,32.84417188,43.70070282,96.72712172,25.19847842,101.03783675,50.0831408,83.98236661,655,566,2,2,0,attack,8.0,12,8
4650,407,7,00:32:28,58407,58439,A,防守回挑,0,22.68964965,33.09419787,44.06340102,30.60651224,44.68915096,98.01485702,26.28326126,106.81250323,33.18601658,29.22126401,897,314,2,1,0,defend,8.0,12,8
4651,407,8,00:32:29,58439,58449,C,殺球,0,28.09050778,22.51864842,50.37228284,21.80366084,53.285771,118.01260566,27.5402219,109.10572046,58.7947735,118.59227709,898,606,1,2,0,attack,8.0,12,8
4652,407,9,00:32:30,58449,58478,B,防守回挑,1,27.78480009,18.65650061,51.14131244,16.41812538,54.88562187,122.9017964,29.23709502,105.07998569,53.01352643,19.98148634,853,315,2,1,0,defend,8.0,12,8
4653,407,10,00:32:31,58478,58490,C,殺球,0,27.25287323,24.46527043,50.81925424,19.43462391,53.04404521,120.42117649,34.52336284,99.50543134,53.74284057,118.02092883,752,581,1,2,0,attack,8.0,12,8
4675,408,1,00:33:15,59806,59823,C,發短球,1,25.857426,30.28529455,39.78013885,38.53337951,29.40757961,92.6720541,32.33577374,110.5747654,-117.98907359,400.36938828,677,486,2,2,0,defend,8.0,12,8
4676,408,2,00:33:16,59823,59837,B,推撲球,1,26.4248922,30.82711455,38.99286141,43.60962436,31.28019186,90.26599724,32.10068295,111.03129714,34.66451468,51.84416947,773,324,2,1,0,attack,8.0,12,8
4677,408,3,00:33:16,59837,59859,D,平球,1,26.96044755,26.97064065,38.2543046,51.9467881,33.03334451,87.10320209,35.81002425,112.02825081,44.51787129,113.59094945,863,590,1,2,0,attack,8.0,12,8
4678,408,4,00:33:17,59859,59885,A,防守回挑,0,36.37543773,23.0381548,41.49956372,45.13769157,34.77369868,89.53793958,44.83030853,105.83946794,50.3840895,23.7469674,850,325,2,1,0,defend,8.0,12,8
4679,408,5,00:33:18,59885,59895,D,殺球,0,44.32316421,19.68856802,25.05234951,33.97400242,47.35404021,85.46996876,48.88422402,112.27800909,53.19562527,113.28866644,799,588,1,2,0,attack,8.0,12,8
4680,408,6,00:33:18,59895,59931,A,防守回挑,1,45.9133859,19.03298725,20.42596857,27.78044121,41.49475975,89.28880686,48.96852441,111.3559872,45.15990051,24.06524331,817,304,2,1,0,defend,8.0,12,8
4681,408,7,00:33:19,59931,59958,D,切球,0,43.81708197,22.55313665,21.33514913,25.77477336,37.24344218,98.70701595,50.34574187,122.32982483,49.79768608,123.30734211,693,501,1,2,0,attack,8.0,12,8
4682,408,8,00:33:20,59958,59997,A,挑球,1,40.82157043,37.73516497,19.05200802,33.24782168,35.74114859,97.39999093,40.95254628,123.65020062,36.18811568,47.34155376,846,302,2,1,0,defend,8.0,12,8
4683,408,9,00:33:21,59997,60025,D,切球,0,47.14731926,27.12043947,22.01514429,26.81007888,40.18171427,103.53248827,55.02618125,125.88952391,53.2089404,124.35899549,623,502,1,2,0,attack,8.0,12,8
4684,408,10,00:33:22,60025,60057,B,挑球,0,45.41667846,34.07673055,20.8782477,39.0719456,37.1351818,98.70471996,49.87718834,125.8021493,29.85900908,46.85825151,454,326,2,2,0,defend,8.0,12,8
4744,412,1,00:36:11,65093,65131,D,發長球,1,17.78356855,40.10699872,36.70448691,31.41686391,29.95767272,110.99004621,33.84881901,94.42336275,-117.98907359,400.36938828,472,598,2,1,0,defend,8.0,12,8
4745,412,2,00:36:13,65131,65142,A,殺球,0,15.69840995,20.88784602,31.71145382,33.37822502,14.89125185,112.56255384,39.98094111,110.26328752,18.42657618,20.73654294,445,322,1,2,0,attack,8.0,12,8
4746,412,3,00:36:13,65142,65165,C,防守回抽,1,16.43499018,11.14332404,29.83908165,35.20536892,12.68756235,117.27331825,40.66732869,113.05117518,7.10535,113.82762455,363,594,2,1,0,defend,8.0,12,8
4747,412,4,00:36:14,65165,65189,A,擋小球,1,10.73534791,18.31826201,33.0249784,35.84863122,12.03484612,115.34376569,38.40851619,111.15271699,9.36350486,21.40751258,426,384,1,2,0,attack,8.0,12,8
4748,412,5,00:36:15,65189,65215,C,挑球,0,18.07247355,21.94144882,28.13198948,42.7069462,14.8634819,98.23237993,34.44067171,105.18498166,7.73026732,86.91882922,860,616,2,1,0,defend,8.0,12,8
4749,412,6,00:36:16,65215,65226,A,殺球,0,40.42422339,14.67790917,36.03151329,37.8637703,21.28543684,106.26280044,42.67147384,110.31546811,49.84880435,17.52904964,853,339,1,2,0,attack,8.0,12,8
4750,412,7,00:36:16,65226,65245,D,防守回抽,1,50.46203219,15.47910304,32.13290432,33.65908686,23.94537671,109.03548288,44.96540602,107.18419465,53.25035915,106.90102384,877,558,2,1,0,defend,8.0,12,8
4751,412,8,00:36:17,65245,65256,A,殺球,0,50.80255376,29.0174286,29.14674568,37.37511197,25.13588461,112.75675508,49.89634889,112.29734386,51.95510235,31.90208277,584,327,1,2,0,attack,8.0,12,8
4752,412,9,00:36:17,65256,65274,C,防守回抽,1,50.06041129,40.80488986,24.51185643,32.88422936,21.72830104,116.95718131,47.82154189,114.59042938,23.13530954,111.78612395,571,548,2,1,0,defend,8.0,12,8
4753,412,10,00:36:17,65274,65299,B,擋小球,0,37.44708249,48.5752123,22.69526112,30.44601536,15.29053896,114.92831181,44.75221759,114.06347817,25.84299063,33.72977084,452,373,1,2,0,attack,8.0,12,8
4778,414,1,00:37:14,66971,66993,A,發短球,1,33.19119679,43.72581777,28.87465311,19.64434128,20.72900419,94.97134642,33.0283942,109.67005152,-117.98907359,400.36938828,531,394,2,2,0,defend,8.0,12,8
4779,414,2,00:37:15,66993,67020,C,小平球,1,28.03480488,47.10263719,27.78502235,20.32620745,20.86838972,90.84435386,31.83457457,107.82578987,19.04079562,83.25045809,373,553,2,2,0,defend,8.0,12,8
4780,414,3,00:37:16,67020,67041,B,平球,1,29.52627984,43.61638711,16.27015327,26.11546853,27.5982408,89.77873192,28.42991027,112.81919791,8.90470089,31.85797305,446,324,2,1,0,defend,8.0,12,8
4781,414,4,00:37:16,67041,67064,C,擋小球,0,35.67054592,32.43885131,13.39559501,27.81044046,17.93029395,114.9773738,27.64288894,91.4036352,7.31184233,112.88839925,332,489,1,2,0,attack,8.0,12,8
4782,414,5,00:37:17,67064,67081,B,小平球,1,35.10744662,30.32008982,12.13210017,40.50450326,26.90834924,93.8561841,21.24134914,117.42908145,2.8578045,50.00821635,395,371,2,1,0,defend,8.0,12,8
4783,414,6,00:37:18,67081,67093,C,推撲球,0,34.51999383,30.04118284,9.76976633,39.29699573,16.14240878,95.71170581,19.01810533,117.87096674,3.85468954,92.10650768,352,546,1,1,0,attack,8.0,12,8
4784,414,7,00:37:18,67093,67117,B,擋小球,1,33.59582506,29.75198608,10.27510255,32.70335937,6.82674743,99.78634685,15.79727256,115.89046889,6.85077019,33.67369538,559,372,1,1,0,attack,8.0,12,8
4785,414,8,00:37:19,67117,67129,C,推撲球,1,33.60166468,29.49312358,12.18161956,28.80545513,10.74920942,99.00443526,24.92469021,107.23674986,21.43471252,92.08430817,582,569,1,1,0,attack,8.0,12,8
4786,414,9,00:37:19,67129,67144,A,防守回抽,1,34.11846495,28.99330893,12.63551336,34.12558923,20.34921163,94.1281012,27.92441904,107.74855141,27.06449331,28.25148669,768,325,1,2,0,attack,8.0,12,8
4787,414,10,00:37:20,67144,67166,D,擋小球,1,36.34715744,25.51199819,12.92123968,31.45331354,27.62873229,88.97393073,31.17604333,111.93972722,43.94527381,113.11331318,692,472,2,2,0,defend,8.0,12,8
4804,416,1,00:00:14,439,457,A,發短球,1,28.33289505,104.76799042,26.60690193,92.211948,31.38015632,32.78129129,40.20041644,39.73634476,-169.15333399,706.94510527,731,491,2,2,0,defend,9.0,13,9
4805,416,2,00:00:15,457,470,D,小平球,1,32.39231664,105.85431548,30.39869286,91.80969349,32.27552296,32.78460641,40.69212303,43.54087483,32.85362216,53.82211643,848,401,2,1,0,defend,9.0,13,9
4806,416,3,00:00:15,470,488,B,小平球,0,36.00094092,109.01720225,34.78711855,88.71002176,33.28045716,29.38099215,35.1814671,52.85716962,46.4488366,88.42802127,686,542,1,2,0,attack,9.0,13,9
4807,416,4,00:00:16,488,511,C,平球,0,36.21008949,109.02094082,34.73914247,86.49787875,36.14149438,29.38977158,32.88035955,55.47991255,28.36777951,38.25611929,518,353,2,1,0,defend,9.0,13,9
4808,416,5,00:00:17,511,523,A,平球,0,26.24557586,114.70965091,32.23304793,96.97374919,30.83322503,25.59184875,27.8817651,49.91274425,14.29386622,111.25842827,860,568,1,2,0,attack,9.0,13,9
4809,416,6,00:00:17,523,537,C,平球,1,25.28739147,114.69147599,33.88751842,94.63790974,31.62025458,26.58727811,28.26784159,47.72160203,40.90956081,31.22643356,617,363,2,1,0,defend,9.0,13,9
4810,416,7,00:00:17,537,560,A,擋小球,0,30.41518507,112.62403101,39.98415231,96.61861772,36.20110809,23.8898432,27.09579141,40.82257224,24.57037724,106.22965404,937,524,1,2,0,attack,9.0,13,9
4811,416,8,00:00:18,560,583,C,放小球,1,31.14831066,114.80264644,34.028708,93.70754528,43.50932701,31.23529125,31.61810174,42.30586234,48.45145647,43.5850649,940,427,2,2,0,defend,9.0,13,9
4812,416,9,00:00:19,583,603,B,放小球,0,41.29020658,112.28902488,42.01559274,90.61257581,39.56860097,27.86659444,29.61531715,44.37417762,53.72133572,77.44762019,1018,478,2,2,0,defend,9.0,13,9
4813,416,10,00:00:20,603,615,D,放小球,0,38.41807913,110.63882054,46.34885503,87.53853968,39.26013267,28.37414378,46.81663173,54.59011187,57.53140919,58.39447733,998,436,2,1,0,defend,9.0,13,9
